t,x_ref,x_meas,e_x,y_meas,z_meas
3.7983992099761963,0.1048859632942877,0.01137689221650362,0.09350907107778408,1.0090563297271729,-2.3247766494750977
3.831758737564087,0.1048859632942877,0.008913367986679077,0.09597259530760863,1.0348491668701172,-2.3269248008728027
3.865089178085327,0.1048859632942877,0.005802804138511419,0.09908315915577628,1.0722512006759644,-2.329153537750244
3.8984036445617676,0.1048859632942877,0.0038901465013623238,0.10099581679292538,1.097424030303955,-2.330305337905884
3.9318008422851562,0.1048859632942877,0.0012463697930797935,0.10363959350120791,1.1341705322265625,-2.3316633701324463
3.9651522636413574,0.1048859632942877,-0.00217947899363935,0.10706544228792705,1.1850827932357788,-2.3330295085906982
3.9984004497528076,0.1048859632942877,-0.005004388280212879,0.10989035157450058,1.2295855283737183,-2.3338592052459717
4.03176474571228,0.1276319408954061,-0.007196702994406223,0.13482864388981233,1.2650389671325684,-2.3343112468719482
4.06521463394165,0.11779326969789818,-0.010202951729297638,0.1279962214271958,1.3147741556167603,-2.334796190261841
4.098400115966797,0.12036353432433322,-0.01402310561388731,0.13438663993822053,1.3804534673690796,-2.3355281352996826
4.131749153137207,0.12598376878692968,-0.01707364246249199,0.14305741124942167,1.4354279041290283,-2.3366174697875977
4.165086269378662,0.13494324042135153,-0.020103273913264275,0.1550465143346158,1.491968035697937,-2.338230848312378
4.198399305343628,0.14487827739654438,-0.023696990683674812,0.1685752680802192,1.5643987655639648,-2.3407394886016846
4.231752395629883,0.15358128338429164,-0.026354001834988594,0.17993528521928023,1.6232075691223145,-2.34285831451416
4.265150308609009,0.15839206589059276,-0.02816925197839737,0.18656131786899013,1.6674607992172241,-2.3443500995635986
4.298459053039551,0.16083640977860297,-0.03028956614434719,0.19112597592295016,1.7262451648712158,-2.3462114334106445
4.331737995147705,0.16186120043840785,-0.03235948830842972,0.19422068874683757,1.7986129522323608,-2.3484339714050293
4.365211725234985,0.1626423153931543,-0.03348471224308014,0.19612702763623444,1.854966640472412,-2.350074291229248
4.398486614227295,0.1612872684423533,-0.03418869152665138,0.1954759599690047,1.9095395803451538,-2.3513824939727783
4.431766748428345,0.154441527994916,-0.03451346233487129,0.1889549903297873,1.975088119506836,-2.352445363998413
4.465068578720093,0.15036157517858553,-0.034425050020217896,0.18478662519880343,2.0127153396606445,-2.352849245071411
4.4984705448150635,0.13832737255933616,-0.034049857407808304,0.17237722996714447,2.0608527660369873,-2.3532931804656982
4.531733512878418,0.1308879106762551,-0.033189497888088226,0.16407740856434333,2.117691993713379,-2.3538873195648193
4.565097332000732,0.11976674655674452,-0.032155007123947144,0.15192175368069166,2.160491943359375,-2.35445499420166
4.598467588424683,0.10886418147873889,-0.03084895759820938,0.13971313907694827,2.2010724544525146,-2.3551690578460693
4.631731271743774,0.09471905508088038,-0.028829140588641167,0.12354819566952155,2.2489991188049316,-2.3561580181121826
4.665080308914185,0.07865141711771141,-0.027474960312247276,0.10612637742995869,2.276254177093506,-2.356804370880127
4.698496580123901,0.06715975314027178,-0.025416221469640732,0.09257597460991251,2.3114206790924072,-2.3576736450195312
4.731729507446289,0.05716790559515016,-0.022436950355768204,0.07960485595091837,2.353398561477661,-2.3588287830352783
4.765204668045044,0.0464191561087714,-0.019657103344798088,0.06607625945356949,2.3856515884399414,-2.3598804473876953
4.798481225967407,0.04166488176742671,-0.016466587781906128,0.05813146954933284,2.4170234203338623,-2.3610897064208984
4.831737041473389,0.03772257899018725,-0.0128409368917346,0.05056351588192185,2.4477624893188477,-2.3624770641326904
4.865065097808838,0.034198605220721726,-0.008714640513062477,0.0429132457337842,2.478135585784912,-2.3640615940093994
4.898460865020752,0.036244658015014135,-0.004100282210856676,0.04034494022587081,2.508418083190918,-2.3657913208007812
4.931733846664429,0.04274535725057574,0.002352977404370904,0.040392379846204834,2.5464723110198975,-2.3680951595306396
4.965074062347412,0.05305536535500057,0.007949333637952805,0.045106031717047766,2.577305316925049,-2.3700029850006104
4.998441696166992,0.06738390245850194,0.01240195520222187,0.05498194725628007,2.6007323265075684,-2.3714826107025146
5.031755208969116,0.08885915412015606,0.02018807828426361,0.06867107583589245,2.6404917240142822,-2.3739871978759766
5.0650718212127686,0.10788406819596984,0.026644330471754074,0.08123973772421576,2.6730334758758545,-2.375959634780884
5.098482370376587,0.13072367139296032,0.03323587030172348,0.09748780109123684,2.7063119411468506,-2.3778507709503174
5.131766080856323,0.1538696441540792,0.03984222561120987,0.11402741854286932,2.740330457687378,-2.379671573638916
5.165068626403809,0.1538696441540792,0.04796388000249863,0.10590576415158057,2.7838540077209473,-2.381889820098877
5.198448896408081,0.20354456537436533,0.05413774773478508,0.14940681763958025,2.819408416748047,-2.3836376667022705
5.231776475906372,0.2289165101442422,0.05854421108961105,0.17037229905463114,2.8464274406433105,-2.38494873046875
5.265271425247192,0.25261952064253573,0.06403845548629761,0.18858106515623813,2.882858991622925,-2.3866820335388184
5.2984209060668945,0.27820335082186887,0.07015387713909149,0.20804947368277737,2.9289321899414062,-2.388782501220703
5.331784963607788,0.2978671983242779,0.07429264485836029,0.2235745534659176,2.966123580932617,-2.390401840209961
5.3651511669158936,0.31782584961877985,0.07764559239149094,0.24018025722728892,3.003445863723755,-2.3919837474823
5.398424863815308,0.3330560529873907,0.08017230033874512,0.2528837526486456,3.040745735168457,-2.393521308898926
5.4317848682403564,0.34913549171189956,0.08179625868797302,0.26733923302392654,3.07785964012146,-2.3949522972106934
5.4651854038238525,0.35735086261416416,0.08250268548727036,0.2748481771268938,3.114647626876831,-2.396219491958618
5.498408794403076,0.35997512930455444,0.08217258006334305,0.2778025492412114,3.1600606441497803,-2.3975560665130615
