t,y_ref,y_meas,e_y,x_meas,z_meas
22.931599617004395,0.061260559481187915,19.915342330932617,-19.85408177145143,0.03383566811680794,-2.498847723007202
22.964949131011963,0.05780515999710443,19.94786834716797,-19.890063187170863,0.03360803797841072,-2.499521255493164
22.998276233673096,0.05376130750802278,19.980375289916992,-19.92661398240897,0.033218637108802795,-2.500188112258911
23.031667232513428,0.04719378550543384,20.02105712890625,-19.973863343400815,0.0324401818215847,-2.501037836074829
23.064929008483887,0.044466506746759865,20.053693771362305,-20.009227264615546,0.031522754579782486,-2.5017647743225098
23.098275661468506,0.04593330116290521,20.08639144897461,-20.040458147811705,0.030398402363061905,-2.5024640560150146
23.13159418106079,0.045467265183014915,20.12738609313965,-20.081918827956635,0.028660302981734276,-2.50325870513916
23.164918422698975,0.04445982080538175,20.152080535888672,-20.10762071508329,0.02742677740752697,-2.5036864280700684
23.198291301727295,0.04525898217366894,20.185108184814453,-20.139849202640786,0.02561349608004093,-2.5041909217834473
23.231569290161133,0.04524595249626091,20.226547241210938,-20.18130128871468,0.023095376789569855,-2.5047409534454346
23.26493549346924,0.04945527674165764,20.259782791137695,-20.210327514396038,0.020911656320095062,-2.505120038986206
23.29829168319702,0.052872147568357133,20.29302978515625,-20.24015763758789,0.018655860796570778,-2.5054357051849365
23.331591844558716,0.052872147568357133,20.32626724243164,-20.273395094863282,0.016347670927643776,-2.5056610107421875
23.36498188972473,0.052872147568357133,20.35946273803711,-20.30659059046875,0.0140455961227417,-2.5057406425476074
23.39839792251587,0.059055435480557666,20.39260482788086,-20.3335493924003,0.011755617335438728,-2.505718231201172
23.431565523147583,0.06543642747369975,20.433937072753906,-20.368500645280207,0.008962223306298256,-2.505582809448242
23.46492314338684,0.07054311844387413,20.466951370239258,-20.396408251795382,0.006844670977443457,-2.50541615486145
23.49832844734192,0.07054940368877578,20.49993324279785,-20.429383839109075,0.00480935862287879,-2.5051748752593994
