timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,ang_vel_x,ang_vel_y,ang_vel_z,quat_w,quat_x,quat_y,quat_z,u0,u1,u2,u3,voltage_v,wall_time
1775469915024286,-0.0093065975,-0.051286306,-2.8389027,-0.0020730265,0.0029001366,0.018697638,-0.005013424,-0.0043155462,0.027950851,-4.2948246e-05,0.0010866092,-0.000334189,0.66947067,-0.00031400204,0.00015217932,0.7428385,0.7379229,0.7386767,0.74154246,0.7350995,15.737793922424316,2026-04-06T18:05:15.130263
1775469915032286,-0.009412172,-0.051313788,-2.8389077,-0.002154101,0.0028194885,0.018800875,0.00043635053,-0.005084155,0.02129562,-0.000673876,0.0024001014,-0.00088795746,0.66947144,-0.0003225555,0.00015862193,0.7428377,0.7378553,0.7388705,0.7415881,0.7351332,15.737793922424316,2026-04-06T18:05:15.141894
1775469915044286,-0.009620318,-0.051367015,-2.8389225,-0.0022714622,0.0025823037,0.019037062,0.0017430766,-0.013490581,0.020476522,-0.0010245853,0.0012489604,-0.0003738685,0.66946834,-0.00033946597,0.00015979038,0.7428406,0.7381175,0.7384607,0.74191344,0.73468983,15.737194061279297,2026-04-06T18:05:15.150330
1775469915052286,-0.009733864,-0.051405787,-2.8389454,-0.0023937093,0.0025246083,0.019088628,-0.0037324536,-0.0015828005,0.01569744,-0.0007916078,0.0002788686,0.0005187082,0.66946495,-0.00034207082,0.00016022059,0.74284357,0.73849386,0.73814887,0.74197316,0.7347003,15.737194061279297,2026-04-06T18:05:15.162061
1775469915064286,-0.009846845,-0.051443696,-2.8389637,-0.0025144897,0.0024237325,0.019226158,-0.0038396404,-0.007113017,0.026182735,-0.00024027652,0.0005313903,0.0012793511,0.6694592,-0.00034385925,0.00016317218,0.7428487,0.7382477,0.7380496,0.7416801,0.73479044,15.736594200134277,2026-04-06T18:05:15.170342
1775469915076286,-0.0100702355,-0.05151666,-2.8389857,-0.0026521522,0.0023317076,0.019381545,0.0033718254,4.1088468e-05,0.014664604,-0.000942132,-0.00047313413,-0.0010423347,0.6694584,-0.00034202758,0.00016271675,0.7428495,0.7383952,0.7380728,0.74209833,0.73452884,15.736233711242676,2026-04-06T18:05:15.182414
1775469915084286,-0.010195204,-0.05156353,-2.839007,-0.0027063545,0.0022451638,0.019492669,0.0060695605,-0.004707964,0.023482831,-0.0011884124,0.00019925949,-0.0012047852,0.6694602,-0.00034541351,0.0001619521,0.7428479,0.73790437,0.7383014,0.7416669,0.7346105,15.735994338989258,2026-04-06T18:05:15.190701
1775469915092286,-0.010319291,-0.05160935,-2.8390229,-0.0028318258,0.0022009665,0.019594302,-0.0031620245,0.0004418425,0.022026243,-0.0011669116,0.000596796,-0.0006124216,0.66946006,-0.00034977432,0.00016256547,0.74284804,0.73791456,0.7383915,0.74158317,0.7347427,15.735994338989258,2026-04-06T18:05:15.202447
1775469915104286,-0.010442748,-0.051654164,-2.839034,-0.0029731381,0.0021084703,0.019684173,-0.005456226,-0.0057354453,0.020293517,-0.0013686746,0.00020308854,-0.0007385218,0.66946036,-0.0003535208,0.0001615147,0.7428478,0.7381397,0.73825204,0.74179053,0.7345877,15.735394477844238,2026-04-06T18:05:15.210980
1775469915116286,-0.0106926765,-0.051753007,-2.8390398,-0.003216332,0.0019361658,0.019883947,0.000558681,-0.0010148551,0.02126442,-0.0022247825,-0.001156978,-0.00023831497,0.6694574,-0.0003586656,0.00015011062,0.7428504,0.73830426,0.7382146,0.7421749,0.73434705,15.735033988952637,2026-04-06T18:05:15.223166
1775469915124286,-0.01081889,-0.051806692,-2.8390443,-0.0033222297,0.0018215053,0.01997426,-0.0008448322,-0.0077544157,0.02072891,-0.0010743927,-0.0015203297,-0.0003875029,0.6694566,-0.0003565181,0.00014545984,0.74285114,0.7384536,0.7377791,0.7418412,0.7344019,15.734794616699219,2026-04-06T18:05:15.231073
1775469915132286,-0.010944153,-0.05185962,-2.839044,-0.0033915082,0.0017539324,0.020129407,0.0034221646,-0.0020239325,0.028566921,0.00010938094,-0.00021341581,-0.0005246845,0.6694562,-0.00035509942,0.00014780149,0.7428515,0.73827857,0.73802483,0.74137086,0.73492527,15.734794616699219,2026-04-06T18:05:15.242760
1775469915144286,-0.011068106,-0.051911335,-2.8390393,-0.003398637,0.0017020815,0.020246394,0.010877714,-0.00022563357,0.023538245,-0.00025673961,2.944172e-05,-0.00014118745,0.6694547,-0.00035539726,0.00014968094,0.7428528,0.7380757,0.7383204,0.7415641,0.73484176,15.734193801879883,2026-04-06T18:05:15.251159
1775469915152286,-0.011191038,-0.05196201,-2.83903,-0.00352406,0.0016569421,0.020363713,-0.004201649,0.00046635247,0.023327766,-0.0009598637,2.9148792e-05,0.0008918785,0.6694502,-0.00035759024,0.0001494401,0.7428568,0.73788947,0.7382225,0.74168944,0.7345094,15.734193801879883,2026-04-06T18:05:15.262790
1775469915164286,-0.011423032,-0.052061163,-2.839062,-0.0037235492,0.001609322,0.020514375,-0.0013635363,0.0027552869,0.023831611,-0.0021560316,6.966037e-05,0.00028600625,0.6694462,-0.00036728245,0.00013907926,0.74286044,0.7379066,0.7382974,0.74175715,0.7345707,15.733593940734863,2026-04-06T18:05:15.271199
1775469915176286,-0.011538327,-0.05210926,-2.8390777,-0.0038311912,0.0015030442,0.020626817,-0.002906158,-0.0077595664,0.024013685,-0.0018120956,-0.0010593539,-0.00069544977,0.6694466,-0.00036855025,0.00013326705,0.7428601,0.7383449,0.73793334,0.7419047,0.7344941,15.733234405517578,2026-04-06T18:05:15.283469
1775469915184286,-0.011652886,-0.052156597,-2.8390884,-0.0038866312,0.0014502617,0.020730166,0.003358965,-0.0012016823,0.022594815,-0.0021934684,-0.0008500626,-0.00014339329,0.6694454,-0.00037147527,0.00012684769,0.74286115,0.7380887,0.73795944,0.7416902,0.7344711,15.732994079589844,2026-04-06T18:05:15.291511
1775469915192286,-0.011755378,-0.05220561,-2.8391273,-0.00395058,0.0013813885,0.020850351,0.0016371859,-0.0031773143,0.026374588,-0.0006887072,-0.00061667775,-5.0432473e-06,0.66944385,-0.00037107774,0.0001254758,0.7428626,0.73808044,0.73802674,0.7415241,0.73471576,15.732994079589844,2026-04-06T18:05:15.303089
1775469915200286,-0.011857349,-0.052254003,-2.8391602,-0.0039884197,0.0012719485,0.021014659,0.004664605,-0.008374898,0.03156764,-0.0026821438,-0.0005583145,8.23087e-06,0.6694423,-0.00037623156,0.00011828541,0.742864,0.7379102,0.73826474,0.74190336,0.7344263,15.732634544372559,2026-04-06T18:05:15.311426
1775469915212286,-0.012059438,-0.052348685,-2.8392081,-0.0040919916,0.0011119843,0.021344762,0.0025615718,-0.004495817,0.031983476,-0.002177832,-0.0012934147,-0.0006745376,0.6694428,-0.00037978453,0.000101312246,0.7428636,0.7381243,0.73791015,0.7418067,0.7343509,15.732394218444824,2026-04-06T18:05:15.323364
1775469915224286,-0.0121505475,-0.052401856,-2.839258,-0.0041071223,0.00096994947,0.021477466,0.0068964697,-0.011944305,0.028741544,-0.0024242252,-6.9553964e-05,0.0003836825,0.66944045,-0.00038573798,9.60313e-05,0.7428657,0.7377758,0.7383513,0.7415295,0.734756,15.731794357299805,2026-04-06T18:05:15.331460
1775469915232286,-0.012241189,-0.05245447,-2.8393042,-0.0041266354,0.00089377654,0.021637492,0.006133165,-0.0038493234,0.031888016,-0.0019757757,-0.00041547473,0.00042272595,0.66943794,-0.00038951152,9.1207585e-05,0.7428679,0.73796195,0.7382231,0.74165875,0.73474073,15.731794357299805,2026-04-06T18:05:15.343222
1775469915244286,-0.012421506,-0.052558158,-2.839379,-0.004238874,0.000703247,0.021807067,0.0019097598,-0.001484302,0.021106562,-0.0024217712,-0.0021700354,0.0001611682,0.6694343,-0.00039267074,7.480904e-05,0.74287117,0.7381507,0.73781383,0.741969,0.7342576,15.731194496154785,2026-04-06T18:05:15.352004
1775469915256286,-0.012498472,-0.05260985,-2.8394315,-0.004352161,0.00063259935,0.021923926,-0.006408697,-0.0033265357,0.026865395,-0.0014483515,-0.0029566404,-0.0006214566,0.6694351,-0.0003875266,6.457548e-05,0.7428705,0.7383378,0.7376939,0.7419227,0.7343433,15.7308349609375,2026-04-06T18:05:15.363754
1775469915264286,-0.012575955,-0.052660823,-2.839478,-0.004425202,0.0005321912,0.021946874,-0.0015672978,-0.007178506,0.014777294,-0.0022292845,-0.0018995546,-0.00036683652,0.66943514,-0.00038764204,5.482023e-05,0.7428705,0.73795295,0.7381585,0.74185956,0.7344788,15.730594635009766,2026-04-06T18:05:15.371839
1775469915276286,-0.012731461,-0.052760832,-2.839555,-0.0045456486,0.00038011785,0.02203635,0.0019028427,-0.007689076,0.021105165,-0.001500195,-0.001961276,0.00079169543,0.6694299,-0.0003838223,3.3328746e-05,0.7428752,0.73803216,0.73765814,0.74165773,0.73432904,15.730234146118164,2026-04-06T18:05:15.384013
1775469915284286,-0.012797951,-0.052803718,-2.8396146,-0.0045906743,0.00031595805,0.022180706,0.00085289427,-0.0037795654,0.030586494,-0.0022545008,-0.0016143871,-0.000105821564,0.6694294,-0.00038490194,2.406826e-05,0.74287564,0.7377356,0.73798877,0.74149317,0.7345637,15.729994773864746,2026-04-06T18:05:15.392190
1775469915292286,-0.012864595,-0.052846342,-2.8396678,-0.004598751,0.0001773653,0.022311494,0.0053119007,-0.013185045,0.028532462,-0.0021035026,-0.0008635289,-0.0006439248,0.6694306,-0.00038780464,1.7113472e-05,0.74287456,0.73769176,0.738131,0.7414917,0.7346497,15.729994773864746,2026-04-06T18:05:15.403638
1775469915304286,-0.012931438,-0.052888893,-2.839714,-0.004666015,7.384232e-05,0.022485813,-0.002242384,-0.008900574,0.03362633,-0.0021609392,-0.0010332431,-0.0008971616,0.6694326,-0.0003903729,9.4695615e-06,0.7428728,0.73776263,0.73776925,0.7414597,0.7342995,15.729394912719727,2026-04-06T18:05:15.412175
1775469915312286,-0.012998829,-0.052931294,-2.8397536,-0.004755365,-2.6962862e-05,0.022677999,-0.005155035,-0.008657571,0.035522036,-0.0016155276,-0.0017732906,-0.0009202391,0.6694347,-0.0003892973,1.401874e-06,0.74287087,0.7379198,0.7377408,0.7415381,0.73430955,15.729394912719727,2026-04-06T18:05:15.423889
1775469915324286,-0.013101818,-0.053023808,-2.8398533,-0.0046978444,-0.0001317011,0.022983849,0.009160825,-0.003372546,0.031496394,-0.0035390023,-0.0011698838,4.7002584e-05,0.66943437,-0.00039455653,-2.1267138e-05,0.74287117,0.7376985,0.738173,0.7418514,0.73421264,15.72879409790039,2026-04-06T18:05:15.432158
1775469915332286,-0.013153365,-0.053069122,-2.8398929,-0.004679849,-0.00019972195,0.023219505,0.0070579806,-0.0045960657,0.040932555,-0.002156654,-0.0018502435,-0.00011668111,0.6694342,-0.000394811,-3.1351854e-05,0.7428713,0.7376022,0.7379264,0.7414859,0.7342511,15.72879409790039,2026-04-06T18:05:15.443911
1775469915340286,-0.013205041,-0.05311413,-2.8399248,-0.0046782475,-0.00029317886,0.023512216,0.004888459,-0.007871559,0.04773633,-0.00245638,-0.0018648901,-0.00033453014,0.6694347,-0.0003958392,-4.2425407e-05,0.7428708,0.7379372,0.73773384,0.74166137,0.7342238,15.728434562683105,2026-04-06T18:05:15.453034
1775469915352286,-0.013234718,-0.05317786,-2.839971,-0.0046831323,-0.00033345912,0.023701062,0.0026928745,0.00073157134,0.03511039,-0.0026620233,-0.0019185499,-0.0013421258,0.6694383,-0.00039727273,-5.431267e-05,0.74286765,0.73786855,0.7380247,0.74176574,0.7342591,15.728194236755371,2026-04-06T18:05:15.464247
1775469915364286,-0.013296426,-0.053302467,-2.840043,-0.0046508126,-0.00047378842,0.024028344,0.009709092,-0.0024786752,0.03224052,-0.002573103,-0.0016295385,-0.00029882838,0.6694382,-0.00040402942,-7.4583135e-05,0.74286777,0.73766816,0.7380299,0.7415445,0.7343108,15.727594375610352,2026-04-06T18:05:15.472642
1775469915376286,-0.013327805,-0.05336366,-2.8400686,-0.004606307,-0.0005682625,0.024249384,0.008628482,-0.0064709163,0.038173977,-0.002504004,-0.0018133953,1.9240231e-05,0.6694378,-0.00040561653,-8.577693e-05,0.74286807,0.73780924,0.7379879,0.7416734,0.73429644,15.727234840393066,2026-04-06T18:05:15.484875
1775469915384286,-0.013347419,-0.053443577,-2.8400931,-0.0045486214,-0.0006436641,0.024493372,0.010076306,-0.002189174,0.040607058,-0.0022780923,-0.0018098985,-2.241716e-05,0.6694376,-0.0004066213,-9.634169e-05,0.7428682,0.73790413,0.73801917,0.74177337,0.73434544,15.726994514465332,2026-04-06T18:05:15.492776
1775469915392286,-0.013367951,-0.053522233,-2.8401103,-0.004596188,-0.0006939966,0.024716023,-0.0031521113,0.00075748534,0.037649643,-0.0014876022,-0.0013316423,0.00019206827,0.6694367,-0.00040706494,-0.00010314355,0.74286896,0.73774046,0.7379154,0.74141204,0.73446757,15.726994514465332,2026-04-06T18:05:15.504582
1775469915404286,-0.013411428,-0.053676035,-2.8401122,-0.004533069,-0.0008312668,0.02514344,0.005382775,-0.0008517624,0.038018446,-0.0015646596,-0.000557679,-0.0002286921,0.66943777,-0.00041066585,-0.00011133081,0.7428681,0.7376114,0.7383115,0.741513,0.73461974,15.726394653320312,2026-04-06T18:05:15.513059
1775469915412286,-0.013433896,-0.053751398,-2.8400974,-0.004471579,-0.0009285778,0.025349557,0.010270618,-0.005645256,0.034453344,-0.0006246969,-0.0012097544,-0.00066047633,0.6694395,-0.00040919162,-0.00011539342,0.7428666,0.737972,0.7381008,0.7417455,0.73452896,15.726394653320312,2026-04-06T18:05:15.524786
1775469915424286,-0.013444265,-0.053852104,-2.8400936,-0.004472722,-0.0009939426,0.02559443,0.0026320743,0.00081116566,0.039699018,-0.0014172879,-0.0020721657,-0.00060051616,0.66944104,-0.00040728628,-0.00012416797,0.7428651,0.7379841,0.7378865,0.74184424,0.73417085,15.725794792175293,2026-04-06T18:05:15.533117
1775469915432286,-0.013455683,-0.053951334,-2.8400831,-0.0044488464,-0.0010837602,0.025748346,0.005686578,-0.0024795989,0.028067732,-0.00014864057,-0.0006594543,-0.00115407,0.6694443,-0.0004063063,-0.00012517173,0.74286216,0.7377451,0.7383048,0.74136996,0.73477054,15.725794792175293,2026-04-06T18:05:15.544850
1775469915444286,-0.0134805925,-0.054145496,-2.840044,-0.0043686777,-0.0012489408,0.02614498,0.0058895955,-0.0021169083,0.032741573,-9.807819e-05,-9.33861e-05,-0.0006012529,0.66944695,-0.00040837398,-0.00012945851,0.7428597,0.73783535,0.7384483,0.74149424,0.73486453,15.725194931030273,2026-04-06T18:05:15.553457
1775469915452286,-0.013474814,-0.054261476,-2.8400319,-0.004350561,-0.0013310285,0.026270647,0.004238606,-0.00030495413,0.024429986,-0.00025310187,-0.0018675075,8.5679436e-05,0.66944665,-0.0004041091,-0.00013413042,0.7428601,0.7381297,0.737986,0.74175954,0.73443484,15.725194931030273,2026-04-06T18:05:15.564897
1775469915460286,-0.0134704495,-0.054375593,-2.840014,-0.004365257,-0.0013979774,0.026370902,8.38711e-05,0.0013266589,0.021001788,0.00019729824,-0.0022049511,-0.0008161534,0.6694489,-0.00039777535,-0.00013825986,0.742858,0.73830545,0.73789334,0.7418789,0.73439497,15.724834442138672,2026-04-06T18:05:15.573010
1775469915476286,-0.013465671,-0.05459836,-2.839961,-0.0043226103,-0.0015325067,0.026627181,0.005183855,-0.0010252495,0.026251188,-0.0003442073,-0.0034482775,0.00017877667,0.66944885,-0.00038037423,-0.00015501094,0.74285805,0.7382458,0.7378081,0.74204814,0.734085,15.724234580993652,2026-04-06T18:05:15.585483
1775469915484286,-0.013433425,-0.054724794,-2.839933,-0.0043173824,-0.0016246754,0.0267344,0.00033279796,-0.0008314344,0.021513084,-0.00039261402,-0.003422472,0.00035583664,0.6694477,-0.00037202192,-0.0001642509,0.7428591,0.7381918,0.73793185,0.7420094,0.7342412,15.723995208740234,2026-04-06T18:05:15.593451
1775469915492286,-0.013403066,-0.0548493,-2.839899,-0.0042637233,-0.001692794,0.026901115,0.0063936403,0.0018948468,0.028715467,-0.00030979342,-0.0028546508,-0.00020711782,0.6694483,-0.00036540307,-0.00017173022,0.7428585,0.7381621,0.73802114,0.7418926,0.73443955,15.723995208740234,2026-04-06T18:05:15.605195
1775469915500286,-0.013374347,-0.05497188,-2.8398597,-0.004244055,-0.0017816392,0.026995847,0.002151031,-0.0009682274,0.019489786,0.00015061768,-0.0007610304,-0.00052162824,0.6694499,-0.00036377626,-0.0001722636,0.74285716,0.73772943,0.7385711,0.74142027,0.7350084,15.723634719848633,2026-04-06T18:05:15.613726
1775469915512286,-0.013347142,-0.055092886,-2.8398151,-0.0041717165,-0.0018925621,0.02714061,0.008740846,-0.0039929147,0.025521962,0.00056956476,-0.0014983469,-0.0008239397,0.66945237,-0.00035884025,-0.00017355336,0.74285495,0.7380989,0.7380388,0.74167687,0.73453677,15.723395347595215,2026-04-06T18:05:15.625177
1775469915524286,-0.013248582,-0.055353787,-2.8397062,-0.0040674163,-0.002051178,0.027367614,0.0017833685,0.00022489586,0.02303859,0.0012484846,-0.0020640478,-0.0006860212,0.66945606,-0.00034580484,-0.00017849242,0.74285156,0.7382877,0.7380264,0.74170125,0.73465335,15.722795486450195,2026-04-06T18:05:15.633485
1775469915532286,-0.0132022975,-0.05548145,-2.839643,-0.004025992,-0.002147433,0.027526328,0.0036933871,-0.0018154114,0.026505439,0.00027388657,-0.0022862905,-0.00072322425,0.6694582,-0.00033946708,-0.00018281538,0.74284965,0.73827225,0.7381432,0.7418801,0.7345431,15.722795486450195,2026-04-06T18:05:15.645217
1775469915544286,-0.013157967,-0.05560723,-2.8395746,-0.0039779777,-0.0022020787,0.027721466,0.004553233,0.0031193292,0.03086496,0.00015289498,-0.0021939327,-0.00040941229,0.6694594,-0.00033372437,-0.00018727365,0.7428486,0.73819184,0.73813266,0.7418763,0.7344247,15.72219467163086,2026-04-06T18:05:15.653636
1775469915552286,-0.013064767,-0.055832196,-2.8394225,-0.003928933,-0.002309703,0.028043138,0.0043842336,-0.00247135,0.02906611,0.0011090039,-0.0018083211,-0.000978129,0.66946656,-0.0003176935,-0.00019268242,0.74284214,0.73842204,0.7380601,0.74183714,0.73455536,15.72219467163086,2026-04-06T18:05:15.665293
1775469915564286,-0.013021125,-0.05594239,-2.839339,-0.0038747073,-0.0024058062,0.028218908,0.0063740816,-0.004465425,0.027942935,0.00067965215,-0.0010587826,-0.0004232324,0.66946805,-0.0003136392,-0.0001926844,0.74284077,0.7381482,0.73856795,0.7415882,0.734989,15.72159481048584,2026-04-06T18:05:15.673573
1775469915576286,-0.012979294,-0.05605098,-2.8392508,-0.0038433129,-0.0024312327,0.028278064,0.0035273829,0.0041731554,0.013192649,-0.0003589404,-0.0013512946,-0.0008609659,0.66947085,-0.0003114885,-0.00019657945,0.74283826,0.7380923,0.7385553,0.74180233,0.73467886,15.721235275268555,2026-04-06T18:05:15.685662
1775469915584286,-0.012932478,-0.056150366,-2.839158,-0.0038246356,-0.00245958,0.028341297,0.0023172498,0.0022981546,0.013386364,-8.428855e-05,-0.00097334967,-0.00046751724,0.6694725,-0.0003097173,-0.00019866781,0.74283683,0.7381797,0.7385197,0.74178284,0.7347338,15.72099494934082,2026-04-06T18:05:15.693673
1775469915592286,-0.012887762,-0.056247927,-2.839071,-0.0037947507,-0.0024547565,0.028422806,0.0037160045,0.0062925783,0.015762633,0.0004132876,-0.0014830703,-0.0011037996,0.6694761,-0.00030493262,-0.00020075213,0.74283355,0.73852575,0.738238,0.7419521,0.7345932,15.72099494934082,2026-04-06T18:05:15.705451
1775469915604286,-0.012803811,-0.05643829,-2.8388844,-0.0036985972,-0.0025108007,0.028622577,0.0059252055,0.0051057804,0.01732446,1.3661839e-05,-0.0022318112,-0.00027698674,0.66947854,-0.00029177163,-0.00021086802,0.7428314,0.7384019,0.7383135,0.74198735,0.73452526,15.7203950881958,2026-04-06T18:05:15.713888
1775469915612286,-0.012774187,-0.056517106,-2.8387804,-0.003627267,-0.0025194997,0.028712975,0.011267493,0.0023565453,0.016248317,0.0007795862,-0.0022660883,-0.00083771837,0.66948134,-0.00028364305,-0.00021403724,0.74282885,0.73853564,0.7382508,0.74195206,0.73462206,15.7203950881958,2026-04-06T18:05:15.725538
1775469915624286,-0.012746385,-0.05659484,-2.8386726,-0.0036546218,-0.0025840825,0.028801855,-0.0011335938,-0.0047172317,0.015913973,0.0015950666,-0.0029328524,-0.0009307661,0.66948456,-0.00027097206,-0.0002165775,0.7428259,0.73873425,0.7381452,0.74195474,0.7346525,15.719795227050781,2026-04-06T18:05:15.733914
1775469915632286,-0.012720493,-0.056671243,-2.838561,-0.00365749,-0.0025774383,0.028902793,0.0018850118,0.004078322,0.017280689,0.0010049744,-0.0013985746,-0.0006553583,0.66948694,-0.00026442378,-0.00021678864,0.7428238,0.73820657,0.73871064,0.7416274,0.73500144,15.719795227050781,2026-04-06T18:05:15.745652
1775469915644286,-0.0126812635,-0.056808725,-2.8383222,-0.0036724876,-0.0025417495,0.029105458,0.0041783284,0.005706904,0.018998047,0.0005273338,-0.0016253206,-0.0009047765,0.6694905,-0.00025256228,-0.0002205519,0.74282056,0.7385568,0.7384771,0.74205136,0.7347252,15.719195365905762,2026-04-06T18:05:15.754085
1775469915652286,-0.012667373,-0.056869972,-2.838195,-0.0036394047,-0.0025763821,0.02919241,0.008098127,-0.0026597444,0.015324912,-3.133566e-05,-0.0019183416,-0.0003874634,0.66949236,-0.00024688858,-0.00022527983,0.7428189,0.73859894,0.73848623,0.74216217,0.7346368,15.719195365905762,2026-04-06T18:05:15.765731
1775469915664286,-0.012654948,-0.05693046,-2.838065,-0.0036392992,-0.0026012026,0.029272774,0.0038689403,-0.001478197,0.014370772,0.0003737583,-0.0015874376,-0.00087050366,0.66949564,-0.00024108854,-0.00022794245,0.7428159,0.7386059,0.73855746,0.7418433,0.73500216,15.718595504760742,2026-04-06T18:05:15.774141
1775469915676286,-0.012634356,-0.057048365,-2.8377943,-0.0036136298,-0.0026236407,0.029477222,0.0047651418,-0.0017074511,0.022464896,0.0003789596,-0.0004656749,-0.0006858824,0.66950047,-0.00023246565,-0.00022451156,0.74281156,0.73845863,0.73881996,0.7418675,0.73506993,15.71823501586914,2026-04-06T18:05:15.789072
1775469915684286,-0.012625919,-0.057097815,-2.8376637,-0.0035956218,-0.0025947413,0.029574446,0.00689431,0.0040568206,0.016874632,0.0010091078,-0.0011787337,-0.0011298582,0.6695045,-0.00022610127,-0.00022426076,0.7428079,0.73881763,0.7385808,0.7420704,0.7349553,15.717995643615723,2026-04-06T18:05:15.796692
1775469915692286,-0.012618895,-0.057146303,-2.8375294,-0.0035792147,-0.0026085717,0.029660702,0.006571368,-0.0012990456,0.015365425,0.00031599944,-0.0026352669,-0.001483305,0.66950965,-0.0002170453,-0.0002299954,0.7428033,0.7391141,0.73838615,0.742497,0.73456585,15.717995643615723,2026-04-06T18:05:15.806286
1775469915704286,-0.012613262,-0.057194375,-2.8373919,-0.0035809875,-0.0027352553,0.029759182,0.004199085,-0.015436296,0.016759148,-0.0011613477,-0.002463584,-0.0005599369,0.66951203,-0.00021242836,-0.00023968049,0.74280113,0.7387461,0.7388469,0.74253404,0.734562,15.717395782470703,2026-04-06T18:05:15.815054
1775469915712286,-0.012608887,-0.0572421,-2.8372512,-0.0035446712,-0.002728626,0.029882316,0.008843521,0.0012119659,0.019716563,-0.0009664222,-0.0022491065,-0.00072067283,0.669515,-0.0002078903,-0.0002482328,0.74279845,0.7388548,0.7386616,0.7423304,0.7346899,15.717395782470703,2026-04-06T18:05:15.826369
1775469915724286,-0.0126387095,-0.057313845,-2.8369722,-0.0035745157,-0.0025559368,0.029989298,0.007473352,0.008981487,0.009799375,0.0008839971,-0.0021026058,-0.00037900067,0.6695176,-0.000192722,-0.00025605538,0.7427962,0.7390869,0.7385436,0.74214214,0.73503506,15.716794967651367,2026-04-06T18:05:15.834693
1775469915736286,-0.012655269,-0.05734808,-2.8368282,-0.0036181188,-0.0025460073,0.030079715,0.0015335482,0.00045366172,0.015645286,-0.0001517491,-0.0022136357,-0.00012488762,0.6695189,-0.00018566231,-0.0002620134,0.742795,0.7390406,0.7386184,0.7425652,0.7346582,15.716435432434082,2026-04-06T18:05:15.846878
1775469915744286,-0.012673027,-0.05738142,-2.836681,-0.0036116256,-0.0025039949,0.030162921,0.0076137097,0.0044766124,0.014616641,-0.0006633382,-0.0035645277,3.43915e-05,0.6695197,-0.00017593842,-0.00027312542,0.7427943,0.73929846,0.73840994,0.74291337,0.7343927,15.716195106506348,2026-04-06T18:05:15.854935
1775469915752286,-0.012697797,-0.05740137,-2.8365264,-0.003618152,-0.0024345461,0.030244775,0.0075127142,0.0062855342,0.013968906,-0.00065939414,-0.0024771807,0.00050592504,0.6695191,-0.0001694189,-0.00028132682,0.7427948,0.7389979,0.73885775,0.742497,0.73501444,15.716195106506348,2026-04-06T18:05:15.866511
1775469915764286,-0.012750796,-0.057438433,-2.8362195,-0.0037020775,-0.0022659344,0.03048774,0.004797744,0.010518259,0.015765427,0.00030308202,-0.002246752,0.00015152158,0.6695187,-0.00015363573,-0.0002898787,0.74279517,0.7393703,0.73861295,0.74257934,0.73513234,15.715595245361328,2026-04-06T18:05:15.874896
1775469915776286,-0.012778911,-0.05745539,-2.836067,-0.0037630114,-0.0022103682,0.03057916,9.37041e-05,0.0047002607,0.015132594,0.00014225885,-0.0021516844,0.0002436682,0.669519,-0.0001456,-0.00029487736,0.74279493,0.73943555,0.7385656,0.7427752,0.73498744,15.715235710144043,2026-04-06T18:05:15.887047
1775469915784286,-0.012815315,-0.057465393,-2.8359094,-0.003829405,-0.0021508378,0.03062715,0.0010179142,0.0042780438,0.009410548,0.00045726463,-0.0024056467,-0.00082222087,0.6695224,-0.0001359595,-0.00029963203,0.74279183,0.7394005,0.738693,0.74273074,0.7350762,15.714995384216309,2026-04-06T18:05:15.895119
1775469915792286,-0.012852831,-0.0574747,-2.8357494,-0.0038803753,-0.002090904,0.030649893,0.0027059813,0.0044001117,0.006154179,-0.0003426413,-0.0012309928,-0.00033364876,0.66952443,-0.0001316988,-0.00030357807,0.74279004,0.7391878,0.73896134,0.7427749,0.73506176,15.714995384216309,2026-04-06T18:05:15.906761
1775469915804286,-0.012929901,-0.057490982,-2.8354208,-0.0038434023,-0.0019390419,0.030811952,0.012548834,0.008524117,0.013404525,-0.00089396077,-0.002933745,-0.001052236,0.6695316,-0.00011846226,-0.0003242815,0.7427836,0.7396346,0.7386415,0.7432072,0.7346806,15.714395523071289,2026-04-06T18:05:15.915189
1775469915812286,-0.012983643,-0.057498965,-2.8352404,-0.0038909416,-0.0018701124,0.03083254,0.00494571,0.005565898,0.0048503275,-0.0004307211,-0.0017470871,0.00010654801,0.66953224,-0.00011290092,-0.00032989937,0.742783,0.7396849,0.73882806,0.7430268,0.73508763,15.714395523071289,2026-04-06T18:05:15.926830
1775469915824286,-0.013038049,-0.057506096,-2.835058,-0.00393007,-0.0018100755,0.030807013,0.005717076,0.00452063,-0.0009825452,-0.0023519117,-0.0014417041,-0.00080557045,0.6695357,-0.00011314658,-0.00034025268,0.7427799,0.7391656,0.7393958,0.7432251,0.7348962,15.71379566192627,2026-04-06T18:05:15.935166
1775469915836286,-0.013147957,-0.05751802,-2.8346865,-0.0039481004,-0.0016682015,0.030822225,0.005739227,0.0073780464,0.008808914,-0.0022128818,0.0008435375,0.00027604145,0.6695411,-0.00012371746,-0.00035240606,0.7427749,0.73890907,0.73957074,0.74254113,0.73542905,15.713436126708984,2026-04-06T18:05:15.947426
